"W1","W2","L1","A1","C1","Y1","L2","A2","C2","Y2","L3","A3","C3","Y3","L4","A4","C4","Y4"
1.36860228401446,0,2.76886196870685,1,1,1,2.06545737160563,1,1,1,4.80552447275852,1,1,1,7.06561137360129,1,0,NA
-0.225770985659268,0,-0.915440631291553,0,1,0,-1.36362686910227,0,1,0,-3.13474752255119,0,1,0,-2.25783709666445,0,1,0
1.51647060442954,1,2.0305028549628,0,1,1,1.95878930344924,1,1,1,2.0388801144865,1,0,NA,NA,NA,NA,NA
-1.54875280423022,0,0.851750503044404,1,1,0,0.453633473600053,0,1,1,0.882120249650791,0,1,0,0.123525569765706,1,1,1
0.584613749636069,1,-0.527993573882344,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.123854243844614,1,-0.52707533874551,0,1,0,1.37430646617655,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.215941568743973,1,0.445058545386907,0,1,0,0.168541532699263,0,1,0,2.51402952385524,1,1,1,3.0623665845084,1,1,1
0.379639482759882,1,-0.0530797470643869,0,1,0,0.358373385329074,0,1,0,-2.03975747215836,0,1,0,-0.24778071414197,0,1,0
-0.502323453109302,1,0.1604196340752,0,1,0,0.534949350639248,1,1,1,0.0681053212414308,1,1,1,1.93031410860129,0,1,0
-0.33320738366942,1,0.152813536558975,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.01857538310709,0,-1.07918941205213,0,1,0,0.224973533862841,0,1,0,-0.664117590920468,1,1,0,-0.858015343983793,0,1,0
-1.07179122647558,0,-0.864531591337103,1,1,0,-0.559962287093536,0,1,0,0.217892419472294,0,1,0,1.62619780200228,1,1,1
0.303528641404258,1,1.26490445278434,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.448209778629426,1,1.26664668565105,1,1,0,1.32482088423732,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0530042267305041,1,-1.14271365375862,0,1,0,-2.3609038456628,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.922267467879738,1,2.5377810622751,1,1,1,1.79298566713775,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.05008468562714,0,2.44026643422782,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.491031166056535,0,-0.188475238631737,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.30916887564081,0,0.729894734851571,0,1,0,0.552673309210698,0,1,0,-0.0292310683926902,0,1,1,-0.919232659929364,0,1,0
1.00573852446226,1,-0.485210889163867,1,1,1,-0.542514407600961,1,1,0,0.84274446685377,1,0,NA,NA,NA,NA,NA
-0.709200762582393,0,-2.03310203472571,0,1,0,-0.515056377561398,0,1,1,-2.650752973649,0,1,0,-2.0111506729232,0,1,0
-0.688008616467358,0,-2.60970445395209,0,1,0,-3.09063956727473,0,1,0,-1.69604839611607,0,1,0,-4.10169261458482,0,1,0
1.0255713696967,1,0.493523278919755,1,1,1,2.24597299493384,1,1,1,3.24940036508082,1,1,1,4.57031058152475,1,0,NA
-0.284773007051009,1,-0.885575490666834,1,1,0,1.89685883385462,0,1,1,-0.023342958557961,1,0,NA,NA,NA,NA,NA
-1.22071771225454,1,0.618864743507482,0,1,1,0.490974478926631,0,1,1,0.872332840593057,0,1,0,2.60104040661126,1,0,NA
0.18130347974915,0,2.10155755161681,1,1,0,2.66414089861097,1,1,1,3.64915850408275,1,1,1,4.74851437339171,1,0,NA
-0.138891362439045,0,-0.0873012890004509,0,1,0,0.58517195027936,1,1,1,-0.290352376338205,1,1,0,1.74569604438429,0,1,1
0.00576418589988693,0,-0.025945231217439,0,1,1,-0.67241562885532,1,1,0,-0.0259353555889657,0,1,0,0.176613277156482,1,1,0
0.38528040112633,0,0.190330614296062,1,1,0,-0.604602101544935,1,1,1,0.473787808023319,0,1,1,2.43716756766708,1,1,1
-0.370660031792409,1,0.587104645614074,1,1,1,3.01830613274533,1,1,1,4.07562939217817,1,0,NA,NA,NA,NA,NA
0.644376548518833,1,-0.328386858723912,1,1,0,0.271879082623635,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.220486561818751,0,0.265724270829934,1,1,0,-0.258251240781318,0,1,0,1.04695514861717,1,1,1,1.67514963483465,1,1,1
0.331781963915697,1,0.270102274587883,0,1,0,1.62369198559939,0,1,0,2.44410636791626,1,1,1,3.71579701406828,1,0,NA
1.09683901314935,1,0.204495549010233,1,1,1,1.45558929820568,1,1,0,3.05887033700776,1,1,1,4.92352394191822,1,0,NA
0.435181490833803,1,1.07193458914426,1,1,1,0.635749536087087,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.325931585531227,0,0.302864760958257,0,1,0,-0.891238097934272,0,1,1,-1.12146506421055,0,1,0,-0.406254336142943,0,1,1
1.14880761845109,1,1.98542678044989,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.993503855962119,1,-0.0340435929790682,0,1,0,1.45490590752823,0,1,0,0.066036238402408,0,1,1,-0.130782232012692,1,1,1
0.54839695950807,1,-0.371072109509433,0,1,0,-1.31980006718215,0,1,0,0.140375853642791,1,1,0,-1.16304061219849,0,0,NA
0.238731735111441,0,1.98084259986971,1,1,1,0.450815397146873,1,1,0,1.51278382356391,0,0,NA,NA,NA,NA,NA
-0.627906076039371,0,-0.274102938637673,1,1,0,1.32644714093703,0,1,1,0.567151156049393,1,1,0,2.6081372820555,1,1,1
1.36065244853001,1,1.72203217483371,1,1,1,2.22465843249513,1,1,1,1.73841512800476,1,0,NA,NA,NA,NA,NA
-0.600259587147127,0,-1.03498807840357,1,1,0,-1.06925771087003,0,1,0,-1.36077453073749,0,1,0,-1.93894739299891,0,1,0
2.18733299301658,0,0.469289349062728,1,1,0,1.51401465885265,1,1,0,2.14983578616982,0,1,1,2.90901014455662,1,0,NA
1.53261062618519,1,1.06010305561755,1,1,0,1.32483018560212,1,1,1,2.5969854911466,1,1,1,4.2534742434079,1,1,1
-0.235700359100477,0,-0.883315569410309,0,1,1,-1.33719062750652,0,1,0,-0.0271135482054774,0,1,0,-1.41125636496638,1,1,0
-1.02642090030678,0,-0.430882705186592,0,1,0,-0.165768279292031,0,1,0,0.935576687900238,1,1,1,-0.0497627458276048,0,1,0
-0.710406563699301,0,0.490121541111994,1,1,0,1.96603174865253,1,1,0,2.13365475701899,1,1,1,2.43269949768628,1,1,1
0.25688370915653,1,1.84896353959534,1,1,0,3.57970214560592,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.246691878462374,0,0.508612867527067,1,1,1,0.171087697024422,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.347542599397733,0,-0.657944806693404,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.951618567265016,0,-1.73907267145945,0,1,0,-1.89429149015301,0,1,0,-1.37966948470906,0,0,NA,NA,NA,NA,NA
-0.0450277248089203,1,0.333914110845475,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.784904469457076,0,1.45631172995547,0,1,1,-0.793859856812145,1,1,0,-1.33037963056588,0,1,0,-0.331924624019177,0,1,0
-1.66794193658814,0,-0.780500111528018,0,1,0,-0.295702896230372,0,1,0,0.275135357300958,0,1,0,0.0316942642049546,1,1,1
-0.380226520287762,0,-0.269010422670694,0,1,0,-0.874038744569193,0,1,1,-1.38932894745964,1,1,0,1.34503248002395,0,1,1
0.918996609060766,0,-0.863151825198672,0,1,0,-0.509576106580681,0,1,0,-1.97990911394584,0,1,0,-2.37264966142927,0,1,0
-0.575346962608392,0,-0.147123457227983,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.607964322225033,0,-1.27373539745614,1,1,1,-0.0616611415269704,0,1,1,0.82664923966334,1,1,1,2.41769329562006,1,1,1
-1.61788270828916,0,-0.0459181473915633,1,1,1,1.75222275767239,0,1,0,-1.5533194438912,0,1,0,0.984058759970681,1,1,1
-0.0555619655245394,1,0.393736613352167,1,1,1,1.16588125594739,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.519407203943462,0,2.95283597230604,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.301153362166714,1,0.112656604817925,0,1,0,0.522154032738926,0,1,0,0.765120357349564,0,1,0,0.93402564134606,1,1,1
0.105676194148943,1,0.722287681266476,0,1,0,1.4942227005574,1,1,1,2.08665242347135,1,0,NA,NA,NA,NA,NA
-0.640706008305376,1,3.04485964699109,1,1,1,2.18247174333496,1,1,0,3.70949373937684,1,0,NA,NA,NA,NA,NA
-0.849704346033582,0,-1.4280175432337,0,1,0,-1.10598541690481,0,1,0,-1.22877298981027,0,1,0,-0.101503758764699,0,1,0
-1.02412879060491,1,-0.620968580709701,0,1,0,-1.62540139939293,0,1,0,-1.7772808969458,0,1,0,-1.82787895588933,1,1,0
0.117646597100126,1,-0.390622033875397,1,1,0,2.94799599031442,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.947474614184802,1,-0.986203888108087,0,1,0,0.255213491408437,1,1,1,1.17719878314517,1,1,1,1.95238191039806,1,0,NA
-0.490557443700668,0,-0.247554451633847,0,1,0,0.562158191737699,1,1,1,1.92235854639074,1,1,1,2.32782191927105,1,0,NA
-0.256092192198247,0,-0.687256203434586,1,1,0,-0.213525583745014,0,1,0,0.00732936206060514,0,1,0,-0.367508666073026,0,1,0
1.84386200523221,1,1.85776506286463,1,1,1,1.82058688313786,1,1,1,3.06636074282111,1,1,1,1.61649546843216,1,0,NA
-0.651949901695459,0,0.355112168179783,1,1,1,1.33901073637564,1,1,0,1.22371493418969,1,1,0,1.54190148643749,1,1,1
0.235386572284857,0,1.53933690875976,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0779608495637108,0,-2.48977206673468,0,1,0,-0.538280031416934,1,1,0,-1.09512012673712,0,1,0,-0.924646453302484,0,1,0
-0.961856634130129,1,-1.23866439233862,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0713080861235987,0,0.724301839234619,1,1,1,1.00530963692914,1,1,1,2.34802930522535,1,0,NA,NA,NA,NA,NA
1.44455085842335,1,4.04281672276414,1,1,1,4.34869357976287,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.451504053079215,1,-0.872697520006836,1,1,1,1.36247293773739,0,1,1,2.46044359496003,1,1,0,3.89527237365316,1,0,NA
0.0412329219929399,0,-1.11012340786246,0,1,0,-0.441917554952301,0,1,0,0.00958455985605478,0,1,0,-0.926457292013245,0,1,1
-0.422496832339625,0,1.43669086482729,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.05324722154052,0,-2.42896335834558,1,1,0,-2.02995277845641,0,1,0,-1.19649812531716,0,1,0,-1.28388607840635,0,1,0
1.13133721341418,0,2.30046636926774,1,1,1,1.69037862824551,1,1,1,1.70557326763403,1,0,NA,NA,NA,NA,NA
-1.46064007092482,0,-2.10834484979984,0,1,0,-2.87736572640918,0,1,0,-2.1956861074571,0,1,0,-3.12279371323365,0,1,0
0.739947510877334,0,-1.57215717768822,0,1,0,0.669128974254137,0,1,0,0.825411598682735,1,1,1,-0.635396187097612,1,1,0
1.90910356921748,1,0.56559187705503,0,1,1,2.54552190494876,1,1,0,4.24664231088139,1,0,NA,NA,NA,NA,NA
-1.4438931609718,0,1.24846668926121,1,1,1,1.10706737588777,1,1,1,0.552366046514241,0,0,NA,NA,NA,NA,NA
0.701784335374711,1,0.82396123244074,0,1,0,-0.657538833365465,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.262197489402468,0,-0.0350624491974318,0,1,1,-0.489468644431203,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.57214415914549,0,-0.633194938212494,0,1,0,-0.883206834703536,0,1,0,0.226963080776129,0,1,1,1.36059346283358,0,1,1
-1.51466765378175,0,-1.27421560457291,0,1,0,0.120524107545977,0,1,0,-2.41213257528204,0,1,0,-2.35197610177839,0,1,0
-1.60153617357459,0,1.87472700049069,1,1,0,-1.07898031773019,1,1,1,0.273243230100649,0,1,0,1.74743742945909,1,1,0
-0.530906522170303,0,-0.136412293165112,0,1,0,1.89686304007718,1,1,1,2.07443724037964,1,0,NA,NA,NA,NA,NA
-1.4617555849959,0,-0.59823654198091,1,1,1,0.123795215773014,0,1,0,0.91202222600285,1,1,0,2.84628438332132,1,0,NA
0.687916772975828,1,-0.224878134612597,0,1,1,0.0514415246876448,0,1,0,1.03318705846641,0,1,1,2.15051086405065,1,1,1
2.10010894052567,1,0.800074792587743,0,1,0,2.35574676517105,1,1,0,2.39589282114676,1,1,1,5.97949916361482,1,0,NA
-1.28703047603518,0,-1.72497402054653,0,1,0,-1.99777289953641,0,1,0,-1.77261346490072,0,1,0,-3.20003790642723,0,1,0
0.787738847475178,1,-0.230555842437276,0,1,0,0.671060312872292,1,1,0,1.14051750631731,1,1,0,2.62173873066381,1,0,NA
0.76904224100091,1,0.340807928549757,1,1,1,0.822261695302428,1,1,0,3.82299926624207,1,0,NA,NA,NA,NA,NA
0.332202578950118,0,-1.11207883469902,0,1,0,-0.52915052261305,0,1,0,0.00197030468545534,0,1,0,-0.769148585866134,1,1,1
-1.00837660827701,1,-1.16889541121898,0,1,0,-0.629509758856942,0,1,0,-1.26198709377353,0,1,1,-3.9793540235148,0,1,0
-0.119452606630659,1,0.242303828242159,1,1,1,-0.986652777188276,0,1,0,-0.214621814909672,0,1,0,0.177439177662701,0,1,0
-0.280395335170247,0,0.46662105694031,0,1,0,0.859354601641769,1,1,0,1.97633935022865,1,1,1,4.54327384347919,1,0,NA
0.56298953322048,1,2.28206931553758,1,1,0,3.34275706014909,1,1,1,4.72678091170676,1,1,1,5.25345381505393,1,0,NA
-0.372438756103829,0,-0.450785335058443,0,1,1,1.19038709245528,0,1,0,0.406518392455004,1,1,0,0.932059967778893,0,1,0
0.976973386685621,0,2.24027676932656,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.374580857767014,1,1.25348470457493,0,1,0,0.288494407916513,0,1,1,1.07358026066019,0,1,0,1.78558517165544,1,0,NA
1.05271146557933,0,2.02957943496159,1,1,0,1.79891847151543,1,1,1,3.44567239984449,1,0,NA,NA,NA,NA,NA
-1.04917700666607,1,1.3154833446532,1,1,0,1.77337739723722,1,1,0,2.98880691831114,1,0,NA,NA,NA,NA,NA
-1.26015524475811,0,-0.451589371383625,0,1,0,0.211736503090944,0,1,0,-1.04924923854468,0,1,1,-0.303391236321493,0,1,0
3.2410399349424,1,0.283944298588618,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.416857588160432,0,0.181421197085304,1,1,0,0.0469047270892212,0,1,0,0.341609550572434,0,1,1,0.726298676845064,1,1,1
0.298227591540715,1,-0.203734552330401,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.636569674033849,1,0.798701268940249,1,1,1,2.50300681130702,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.483780625708744,0,1.43451371756787,1,1,1,0.659591155873946,0,1,0,0.39494419697632,1,1,1,2.63882211368466,0,1,1
0.516862044313609,0,0.4622580611354,0,1,1,0.989044791459117,1,1,1,1.58677627691412,0,1,1,1.67632147890796,0,0,NA
0.368964527385086,0,0.541560406195399,1,1,0,0.741853660759158,1,1,0,-0.32667425073716,0,1,0,1.11137316294934,1,1,0
-0.215380507641693,0,0.885017469177529,0,1,1,1.44914931297859,1,1,1,1.87581445222393,1,1,1,1.65822208619436,1,0,NA
0.0652930335253153,1,-1.05998228280568,1,1,1,0.492872996372644,1,1,0,1.6744793232841,1,1,1,0.643955720928516,1,0,NA
-0.034067253738464,0,1.26869591748103,0,1,1,-0.528240068233728,1,1,1,0.588531683486993,0,1,0,1.61310033426814,1,1,1
2.12845189901618,1,1.16204183726972,1,1,0,0.978394325805878,1,1,1,1.40698907614671,1,0,NA,NA,NA,NA,NA
-0.741336096272828,0,-0.736982593104768,0,1,1,-1.55246794145177,0,1,0,-2.10702014441328,0,0,NA,NA,NA,NA,NA
-1.09599626707466,1,-0.745789223206462,0,1,0,-0.53850953442833,0,1,0,-0.329580247951744,0,1,0,-1.9154418622712,0,1,1
0.0377883991710788,1,1.35918743612419,0,1,1,1.20659636352854,1,1,0,1.60860315098411,0,1,0,3.58901775395042,1,1,1
0.310480749443137,1,2.0365495562739,0,1,0,2.18865743536255,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.436523478910183,0,0.67172042813612,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.458365332711106,0,-0.472923438753736,0,1,0,-0.605212420804338,0,1,0,-1.0442799332128,0,1,0,-0.16722494260883,0,1,0
-1.06332613397119,0,0.637515700635997,0,1,0,-1.19854081588505,0,1,0,-1.79218005349149,0,0,NA,NA,NA,NA,NA
1.26318517608949,1,1.00696958437674,1,1,0,2.28939306487665,1,1,1,2.06590029439635,1,0,NA,NA,NA,NA,NA
-0.349650387953555,0,0.231861428127861,0,1,1,1.88525888289675,1,1,1,-0.164928378406316,0,1,0,0.0400408885112352,1,0,NA
-0.865512862653374,0,-0.557231274198307,0,1,1,0.204839332936256,1,1,1,0.420063943637655,0,0,NA,NA,NA,NA,NA
-0.236279568941097,1,0.552699410314078,1,1,0,2.11635037871365,1,1,1,2.58327584552691,0,1,0,4.4641479001454,1,0,NA
-0.197175894348552,1,-0.278910383319879,1,1,0,-0.155601519268928,0,1,1,-0.00431827848645816,0,1,0,-0.200498974395853,0,1,0
1.10992028971364,1,2.85846228541728,1,1,1,1.82982716591578,1,1,0,3.99799280745741,1,0,NA,NA,NA,NA,NA
0.0847372921971965,1,0.0839230866414005,1,1,1,1.09784230231736,1,1,0,1.40219621344684,1,1,1,3.16096853740797,1,1,1
0.754053785184521,0,0.529921222883915,1,1,1,1.82067715990563,0,1,0,2.88966622348091,1,1,1,2.43991323431328,0,1,0
-0.499292017172261,0,0.408327205423012,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.214445309581601,0,1.99471573339967,0,1,0,2.05061554383334,1,1,0,1.82563480736151,1,1,0,3.38471481383445,1,1,1
-0.324685911490835,0,0.0168061246570785,1,1,1,0.768577212951121,0,1,0,1.18326825890368,0,1,1,0.198312386251247,0,1,0
0.0945835281735714,0,2.39786738091403,1,1,1,3.24076327393146,1,1,1,4.03503057007398,1,0,NA,NA,NA,NA,NA
-0.895363357977542,0,-0.917234124631395,0,1,0,-0.936441086406758,1,1,0,0.286352373082376,0,1,0,-0.361257584334545,0,1,0
-1.31080153332797,0,-0.067093279893501,0,1,0,0.78596923023401,1,1,0,1.83389138523894,0,1,0,1.44303565082378,1,0,NA
1.99721338474797,1,2.23449969151982,1,1,1,2.13285763951717,1,1,1,2.57232592622087,1,1,1,4.69702474408265,1,0,NA
0.600708823672418,1,2.70392128826232,0,1,0,1.04377764137679,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.25127136162494,1,-0.319158161661786,0,1,0,1.46463345142007,0,1,1,0.862175197568625,1,0,NA,NA,NA,NA,NA
-0.611165916680421,1,3.00647448455399,1,1,0,1.57763540125566,1,1,0,1.76660118448704,1,1,1,4.64106219613217,1,0,NA
-1.18548008459731,0,-0.203188226003623,0,1,0,0.344632583569213,0,1,1,2.13257728810894,1,1,0,2.14005997041111,1,1,1
2.19881034888372,1,1.35155007853442,1,1,1,1.76780925355228,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.31241297643351,1,1.56350999306676,1,1,0,1.49402535812844,1,1,0,1.9632650232715,0,1,0,3.63549202575321,1,1,1
-0.265145056696353,1,-1.10384963759035,0,1,0,-1.44387240480524,0,1,0,-1.75005258830798,0,1,0,-2.16353559809709,0,1,0
0.54319405923209,1,0.496596805560548,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.41433994791886,1,0.0292567402975208,1,1,1,-0.269331398011102,1,1,1,1.28172647091331,1,1,1,1.87079326157669,1,0,NA
-0.476246894615578,0,0.0185918793818579,1,1,1,1.35176618543481,0,1,0,1.5779513576713,1,1,0,1.9265558394376,0,0,NA
-0.788602837850243,1,1.22296740548519,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
