"W1","W2","W3","W4","S","A","Y"
-1.10796679836958,-1.56926350306096,0,-1.27807992799882,1,0,-0.0695548990353556
-0.954375044183486,0.764347133846385,0,0.6447030260791,0,0,-0.560333052980634
0.356288274395471,0.635957567140676,0,0.307421729016531,1,1,-0.00273455920117553
0.462287549810206,0.455774829668357,0,-0.215821698215669,0,1,0.246505538044444
-2.00562625092036,-1.76398211547613,0,0.0930842601833261,0,1,-1.76445068744634
0.370242937082679,-0.2987609531042,1,-0.524479197804683,1,1,1.19176383327231
0.849425637475354,0.395148342817243,1,0.460100435297055,0,0,-0.127946132278818
-0.972295059711116,-0.904437226878344,0,-0.951100924701634,0,1,-0.768540831873877
-1.47866035796878,-0.614744008626116,0,-0.388869386827411,1,0,0.306760591632884
0.874096517050319,0.396349719994845,0,1.35127532228276,0,1,2.161152472642
-0.56686633062655,-0.561170134353851,1,-0.240621513744306,1,1,-0.43313816272639
-0.429539670682633,0.235299526701284,0,1.21750483912152,1,1,-1.03830589019689
-0.665189612230767,0.237142674873862,0,-0.961238962688589,0,0,-0.848115240274128
-0.803579887574134,-0.572475133907797,0,-0.418012004321809,0,0,-0.402944832517411
-0.274888342998687,-0.648147438875344,1,-0.460370607255349,0,1,2.18102271532022
0.11257616596667,0.592474801373018,1,0.187425246523885,0,0,-0.271910987399842
-0.709515787714664,-0.0790330447225631,1,1.30650437207934,0,1,1.36595309203261
-1.97002741185875,-0.503699645995905,0,-0.868897407438418,0,0,-0.563436954252108
0.245725377757115,-0.61809138529277,1,0.557306150140698,0,1,1.89490569225683
-0.0829739940835344,-2.64315376031791,0,-0.358271587375285,0,1,3.66007065489786
1.65988915552278,-0.368716135083314,0,0.272368402551022,1,1,2.66560795292091
0.528319591111851,-1.08524685852489,0,-0.313477522283107,0,1,2.24575402069506
1.02954716618908,2.57059588864449,1,0.860871861915293,0,0,-0.563929129678278
-0.427316052494763,-0.518502822170861,1,0.504059094297936,1,0,0.76190408838694
-1.14077537527442,-0.189351960266948,1,0.0358871401339193,0,1,1.25837571535179
-1.1221453438366,-0.556028072478816,0,0.00525428903674341,1,1,-2.99378243195258
2.23454844707049,2.24368334589624,1,0.772208995356862,0,0,2.10509755027381
1.05414946009617,-0.410375666417328,0,0.978478154144075,1,0,1.14409297149171
-0.390808413175233,-1.76954537284795,1,-0.650799938554475,0,1,2.61653939034556
-0.518218223979664,0.984435588155644,0,-0.287206240249942,1,1,-2.97513543067895
-1.32406962003296,1.43159451588005,1,-0.228835788602344,1,0,-1.27510845772983
0.844580528056525,1.32876809969503,0,1.24741467827164,1,0,0.203448341636415
1.46234409133092,0.326643240103257,1,-0.501990454615176,0,1,4.37883831914736
0.817338947415817,-0.828508990530474,0,0.51944929216351,0,0,0.731476515488475
0.999200624040431,-0.878119940461494,0,0.79880335106279,0,0,3.00291053885943
-0.369201779763766,-1.89427249189387,1,-0.711259376015239,0,1,1.69942545844309
-0.197581188135966,-1.22046510662815,0,0.811555851340961,0,1,1.95806995320285
-0.758671097993983,-1.69681868770515,1,-0.869251414447502,1,1,2.02194771580889
-1.07528814329726,0.355782624377455,0,-0.366376628881587,1,0,-0.033392895785753
-1.49737381312285,-1.00374754789335,1,-1.11314187953335,0,1,1.91476553091992
1.74098226325109,-0.126643547696274,1,0.931301150066115,1,1,3.7693741235469
0.748592297001886,1.68730771539528,1,0.514877213108567,0,1,1.38768202613188
0.162191207891692,0.414577335317062,1,1.14805846926539,0,0,-0.135617799379635
1.86268510796162,0.429638698628259,0,0.491856616481067,0,1,4.74108311248691
1.51744688262923,0.204736500520436,0,-0.854214748033038,1,1,3.21999115416775
-0.547452918861545,-0.436429045224737,0,0.860638162649228,0,0,1.55745644874071
0.109014231554577,0.156513858881009,1,-0.298992243669764,0,1,0.221342150934757
0.318951791037727,-0.129284181798736,0,-1.60864253403123,1,1,0.189879310683148
0.598296253560672,0.550120591989841,0,-0.0588622996454506,0,1,2.00040868957994
-1.55484786564055,1.48906227682209,0,0.268548916617214,0,0,-3.00814625577509
2.26427087336241,-0.437578721420534,1,-0.0118903736845277,0,1,4.62463901457673
-1.0146545016536,0.0668959188971471,0,0.0658813390133993,0,0,-0.0342611500033219
0.253425842129034,0.14023637430109,0,0.0585172774692301,0,1,2.34022087004243
1.03569183632142,2.36629691619563,0,0.894829533614615,1,1,-0.862038854050262
0.0676865643805711,0.0820835430687699,0,-0.219286133761439,1,0,0.508408459751468
0.771216146652177,2.03357220158175,1,0.480866978424869,0,0,0.655610806859419
-1.24496069707649,-0.836288209902972,0,-0.379073275989292,1,1,-1.78324391112819
0.0324618587803449,-0.293336900101902,1,0.862366246345313,0,1,2.89218586233807
0.542485768424355,-0.579530371958529,1,-0.616679832589074,0,1,3.78718320937415
-0.172492551559218,-1.38724427773406,1,1.54397789077911,1,1,1.83019587754738
0.0340773582693551,-0.159639171046813,0,0.31071054368554,1,0,0.124334912779154
0.318141164212186,-0.289296339040778,1,0.357640228579221,1,1,-0.190184417853803
0.509892636974418,0.364023530501544,1,-0.123827789405607,0,1,2.45179169671659
-0.536067932770859,0.272690922740249,0,-0.346434570305185,1,1,-1.9939027799564
-1.10462590979068,-1.63649171236633,0,-0.154528529677226,0,1,0.401568901683039
0.0562585628815416,0.0985277404034145,0,0.56861846839063,1,1,0.949968985880151
-0.918912275874527,1.04911584060106,1,-0.793899279031038,1,1,-2.30142377949275
0.132139175600519,-0.299384448712817,1,0.414514293425826,1,1,0.881549238158175
0.653429801019198,1.44156717893422,1,-0.686213965629014,0,0,-1.46050353411912
1.52909469433974,-0.927275406820998,0,0.0601675136604621,1,1,3.6888400263548
-0.677891900839477,-0.711238247054579,0,0.342886175364368,1,0,-1.31439767607288
-0.938153605196334,0.066284400413415,1,0.215424906813481,1,1,-0.787267778218693
-0.237122441592103,-1.07992522971475,0,0.354406966262626,0,1,1.22476829654311
2.23838573729136,0.64701224977945,0,0.776257482395278,1,1,2.51786510589947
1.24295503948111,-0.212668696633826,1,-0.812090590332879,0,0,0.123890160567891
-0.842111299212789,0.276395934429746,0,-0.353718019048934,1,1,-1.52929179602603
-0.0209521456229662,-0.262981703709479,0,0.323801774680508,1,0,-1.05565137633601
0.568201290597835,0.221440733607537,0,-0.573791088171228,0,1,2.01436409562136
1.41496903509992,0.410928308569364,1,2.123613238465,1,1,1.79417511114801
1.25623706458127,1.10873453209741,0,0.0971754482971514,0,1,1.97391085314547
0.0328989882559494,-0.355147139130283,0,0.379393103322176,1,1,0.220967104516979
-0.610488834206048,-0.311982327198262,0,-0.525932180486125,0,0,-2.3998527728294
-0.0578333073237429,1.40762566948594,1,0.764674323414875,1,0,0.50094424837346
-0.315220667732184,0.220510265916683,0,-0.273739889920425,1,0,-1.01345412151258
1.26814075894517,1.24327018063751,0,0.190654556413165,0,0,1.69111111490862
-0.112943818328924,0.444916924163682,1,0.628430554119342,1,0,-0.381567059319981
1.54753229671362,1.86213957513823,0,0.797112548821067,0,1,2.03701911393668
0.713567028725528,0.752736130831329,0,0.722913974204768,0,1,1.60212528063647
0.206796872870652,1.45017188844979,0,0.86475758554275,1,1,-2.63906154378901
-1.2868783948592,-1.31529819327627,1,-0.202953233290476,0,1,-0.264537062785154
0.465441048081586,1.45277380726034,1,0.130037628002196,1,1,-0.200294858918953
-0.734114461454944,1.34069386635059,0,1.02971345609212,1,1,-3.92381906014422
0.842579149809038,0.465383209653787,0,0.332819704332416,0,0,0.74875873717841
1.22674155535211,0.991320034252199,0,0.746526927183121,1,0,-0.509218451354129
0.315998371976032,0.691816376078087,0,1.3456243534546,0,0,0.122594443686948
0.225913527966777,0.607713812590951,0,0.635727320840002,0,1,-0.525092281259423
0.212670314204267,-0.816561416196471,1,0.738959116971765,1,0,-1.63175584242712
-0.769568564568343,1.08846110995424,0,-1.16646454773503,0,0,-2.35310522444079
0.406472610153017,-1.10500120591459,1,0.195845952397561,1,1,2.93568435746085
0.153078699211042,1.52183639185207,0,-0.278108049470751,1,0,-2.29665812512989
-1.37295530353463,1.29375368341591,0,0.779515267387508,0,0,-4.27027576643539
-0.23840109800777,0.425788651576101,1,-0.0268097961187155,1,0,-1.85108773182622
0.206779355794645,1.08048633092012,1,0.635065493547975,1,0,-1.45264517319199
-0.105474162311917,-0.295969679790285,1,-0.472579607277989,1,1,2.39177425107655
-0.280047812940987,0.335820135982591,1,0.539084665815431,1,1,-0.403887450494377
0.542908853466823,-0.556501178537596,0,1.37498076259864,0,1,0.74783378790539
0.669508356188459,-0.582307743231238,0,0.412981756961194,0,1,1.5016747560915
0.273034111274594,-0.301665689573168,0,-0.173970918228588,1,1,0.504684838392066
-1.10370537631541,0.533933367030409,1,-0.372260400123935,0,0,-0.775802518317763
-1.89085481537185,0.885443073441562,0,-0.601773298155627,0,1,-4.4244605407842
-0.773232151280248,-2.02133380334333,1,-1.13696348764912,1,1,2.27189581356581
0.794943088796546,1.20181029492554,0,0.100885685579817,0,0,-0.40433009172708
-0.356394466333308,-2.03333680771372,1,-0.58414143759048,1,0,0.395444939893489
0.144791392442474,-0.442050871436937,0,0.600127856532785,0,1,1.62575303086659
0.414107930590453,0.321030102498188,0,-0.340635637149231,0,1,0.915022209023894
1.08946816835243,0.877117373039241,0,0.954717910282248,0,0,1.14639527078356
-0.247026364574215,0.693055004823034,1,-1.33751051698549,1,0,-1.10088099708957
2.07928095841266,-0.0955184493287942,1,0.582004581027694,1,1,5.50270883219882
0.162424921640661,1.34768018630978,1,-0.363560652052028,1,0,1.4251204274172
-0.0433832574838068,-0.73540578476733,0,0.251321913169484,1,0,1.91019994631689
-0.156255769281826,0.0897721423624463,0,-0.639663556595031,1,1,-1.42275182219398
0.939763527529514,0.765571421790265,0,0.53175949169863,1,0,0.914737625693707
0.361430405809829,0.498149790204363,0,0.439823568049455,1,0,0.998909670771722
0.670362204947994,-0.642456745486138,0,-0.916785174468494,1,1,0.638197133666077
2.02905739190328,1.13707497588626,0,0.738141453136827,0,1,3.4558212477698
-0.19418064080123,-1.60103472169437,0,0.0274372364312129,1,1,1.14218076443727
0.76747041776757,2.26631705610674,0,1.13079050646839,0,0,1.24654842117575
-0.331866715422327,-0.373201381919297,1,0.0676787975067199,0,0,-2.08393035718727
-0.0657505942664809,0.393563719987251,1,-0.851700791000229,1,1,0.510554897706022
-0.266418707494868,-0.373827193879152,1,0.488556628696465,0,1,2.092455033338
0.82571329074345,-0.87412103429732,1,-0.000589954908184837,0,1,4.41492353010736
-0.623154318364693,-0.322542983305692,0,0.0578275005166768,0,0,-0.873218081027558
0.210929887147313,-1.42890088318493,1,1.13714079755393,0,0,-0.561417727749091
-0.461242367917284,-0.956662476004092,1,-1.06460552312418,0,1,0.539571442452721
-0.18319494211407,-0.33929284461895,0,0.0529677327886842,1,0,-0.6832872539864
1.28047592010547,-1.2729000959565,1,-0.300528069195075,1,1,5.98132627768394
-0.0642620912933081,0.526067049135673,0,0.991635910226639,1,1,-0.316419036294873
0.366213866583739,-0.886380447120021,0,0.34895966209744,0,1,1.72606297527323
0.249402612183087,-0.401389186800287,0,-0.271358280790964,0,1,3.48616368891481
-0.478899110135324,-2.65512330340382,0,-0.65682084375485,0,1,2.76881073110492
-0.178866744138899,-1.0528944479468,1,-0.290981416875593,0,1,0.606193254417912
-1.23848600479216,1.12387423972776,1,-0.18390320678303,0,0,-1.1381459665769
0.342261710350206,1.02939931745267,0,1.2516416910562,0,0,1.65558274609415
-1.43709170265642,-0.645067117974726,0,-0.519568883132901,1,0,-2.65503577147951
-0.572888330702155,-2.62500446015573,1,-1.11353869181104,1,0,-1.65250502536033
0.468848925248318,0.141065823526147,1,0.321649532052228,1,1,-0.756600378006873
0.950570627054394,-0.0378521730620379,1,0.0555243286643793,1,1,3.48691594830735
0.371124430958303,0.55949733786308,0,-0.34656116543634,0,0,-0.729705241462436
0.460970240553539,-1.78320129059076,0,0.31327802526378,1,1,2.56757959549073
-0.224974449835485,0.448521532359303,1,-0.33897435780726,0,0,-0.680879996999284
0.818196277997259,-0.6737941215848,1,0.885283066518091,0,0,1.61494019521387
0.53500728399172,-0.151480254097811,1,-0.0222885729973947,0,0,1.38704971317706
0.903824065408585,-0.73101547676654,0,1.11533900046628,0,1,2.5087816013947
-0.319881393705836,-0.232792100334383,1,-0.0710326811250125,0,0,-1.97949069686697
0.52659661522432,0.101014410955637,0,0.146904238581312,0,1,2.48124987253331
-0.54260388362442,0.920854987558667,0,-0.376438335291046,0,0,-2.60734009506613
0.660704527827275,0.357752072039072,0,0.0476844528293546,0,1,1.0822772450435
0.0656968877559164,-0.759417171277214,0,-0.348942062488179,1,1,1.14037782764144
1.29599803444387,0.296138619171512,1,0.234884990138899,0,1,1.95209308963632
0.561116781105447,1.58337709860007,0,1.06657404277024,0,1,1.56656659121653
1.62505408247262,0.0481405992284575,0,0.5702802748078,0,1,3.03545862343941
-0.276176487081215,1.63312572080533,1,-0.498679603215856,1,1,-2.53956811247901
0.394497371504164,0.500214590861585,0,0.510244134861944,1,0,0.703937579377606
0.238882980379691,0.532818869559975,0,0.287951522371281,1,1,0.419803403687424
0.670298132961071,0.881920265286173,0,0.702436341551034,1,0,-0.640338095902952
-0.304579323972144,-0.908405452285767,1,-0.635825586745508,0,1,1.85776755628236
1.20651879388999,-0.450048284143802,0,1.03438226547689,0,0,1.76342746898643
0.602776788224223,2.80973491736995,1,1.60797416459627,0,0,-0.0910057274396572
1.07491516104099,0.296915925896303,1,1.68992256558955,1,0,1.95138708786601
0.0704346111868782,-0.143955845386968,0,-0.869915123450401,0,1,2.78276546158435
-0.915850696336162,-1.08903743459787,1,0.0242728949276318,1,0,-1.16225290207488
0.841060956785957,0.00283665147885115,0,-0.129112297813569,1,0,-0.557258833171201
-2.03606207188744,-1.68330929684842,0,-1.64069829431571,0,1,-0.968250771602295
0.259298640534932,1.34814325030873,1,-0.0981044773273649,0,0,0.287925509600861
0.943557216757287,0.99431697699163,0,0.63146715059258,1,0,0.601305242481443
0.310084475500139,1.26129791449707,1,0.134024394646611,0,0,-1.15154318551887
0.351276175264653,-0.612756998829796,0,-0.574976970325169,1,0,2.80905813745304
-0.100722975165887,-0.560300918890921,0,0.019936534974756,0,1,0.132981887016868
-0.371737174104425,-0.871963005823993,1,-1.02075548842519,1,1,1.9216403623584
-1.85348617575099,0.198942045292372,1,-0.712766701802427,0,0,-3.39984458268266
-1.21456760899624,-1.17443252378997,0,0.0721557508385041,0,1,-0.999530980441576
1.03821213153998,0.787278775403712,1,1.13625524683605,0,1,3.53734181498995
0.903474639879092,0.430637066168974,0,0.0734653283355521,1,0,0.827583788367798
0.155210174517509,-0.719764954546277,0,-0.973011757786271,1,1,2.25188843132897
-0.376892493939622,-0.352823391438066,0,-0.852939834790903,0,1,0.620343953292244
0.291954022846128,1.54711225142485,1,-0.266203069288059,0,0,-1.06766736267882
-0.267786524986518,0.475289317788773,0,-0.91009534623809,1,0,-0.893071084822153
0.31836918905633,0.781446439805096,1,0.547169457695818,0,0,1.19715389465083
0.254811470032059,1.26643533035013,0,1.55941576765593,0,0,0.446156363855453
-0.571707948171933,1.07454398257492,0,0.275102210985549,1,1,-2.91107624156667
-0.573219214749179,-0.0960499855197084,1,-0.721155593900374,1,1,0.885233660917573
2.21060720819669,0.0915515344617437,0,0.5470975678048,1,1,5.39712493264618
0.280055339398591,-1.46535352051635,0,0.426579890738417,0,1,3.53492802981125
0.284542831739076,-0.539404218949912,0,0.690072435524427,1,1,0.225587815259692
-1.40644560032658,0.168419928085923,1,0.382519290577214,1,1,-3.05301474912921
-1.72763176682067,-0.281820473558405,1,-0.610811627794614,1,1,-1.47478091902675
-0.327062553015794,-0.940773214919223,1,-0.73178362886767,0,0,1.94390649050562
0.795109262410378,-0.358423293077096,0,-0.272088833166803,0,0,-0.941065945472732
-1.16312356508585,0.824035930141795,1,0.278866568614936,0,0,-2.29605367453939
-0.272706182764937,-0.0317888777255961,1,0.700567173545594,1,0,-0.969316634773995
1.21816911126837,-1.01679437822572,1,0.171106771217625,0,1,3.72848296523879
0.168174393884345,-0.867410605649427,0,0.45984559094247,0,0,1.80644240058455
-0.567663576855833,-0.21892416900047,0,-0.591260966263972,0,0,-0.909628148398569
1.09003108148695,0.014711976941525,0,0.153997839183435,1,1,0.695562559967133
0.753231939656468,1.22498094278964,0,0.339721785077108,0,1,0.173125507592402
0.654627889273983,-0.842004734460388,0,1.06481398346247,0,1,2.03646335062097
-0.289945881056654,0.6807044323141,1,0.773553187303672,0,0,0.547630401203811
2.58917693419452,1.09561962865964,1,0.402289430097229,0,1,5.37177669490069
-0.135074470281159,-0.997456163697693,0,0.686735212591322,0,1,1.64799337603471
0.35175419578042,-0.868559011399817,0,0.507084544465218,0,0,0.0492168144177818
-0.246478777400424,-1.59794671973587,0,-0.0068377745521197,1,0,0.890933801456275
-0.00318932685303771,0.305573290592687,0,-0.094062825279693,1,1,-0.22973724148194
0.519767473114203,0.233567087693097,0,-0.303462149583256,0,0,0.16465729691131
0.409558078233794,1.10214133881143,1,-0.35753758042376,0,0,-0.661281995817306
-0.0819006736611716,-0.43100964824471,0,-0.0724247604124121,1,1,0.178308854044349
0.72279222745327,0.731470986219324,1,-0.520220017784507,0,0,0.532870012526693
-0.88963365377105,-1.82793679253152,0,0.13524180158401,0,1,2.92612480439298
2.22814468168101,0.520027978065853,0,1.37847746419099,0,1,5.07138665602025
-0.708082440268833,-1.49138422198288,0,-0.23914898448234,0,1,2.06336406593717
-0.969917453369188,-0.91051359235965,0,-0.496697142593294,0,0,0.218050234062602
0.388115100756022,1.25144486989612,1,-1.22067278880598,0,0,0.253701702509079
0.11899214492873,1.92984653966149,1,0.794854882668411,0,0,-0.672192043696631
1.17345386958859,-0.285348682207459,1,-1.61795430543848,1,1,1.55318508029117
0.772120002135689,0.0626705582086758,1,0.48141692389673,1,0,-0.305155105560449
0.231600786242735,0.00274735395877708,1,0.847533052284649,0,0,1.58942779574593
-0.831186789887737,0.433179526119818,0,-0.506710385540903,0,0,0.349846321445595
0.153792729084367,-0.21803412716666,0,0.00814732788237092,1,1,1.89686131443862
-0.451973104131788,-2.2494482023346,1,-0.832144762454253,1,0,1.14380532272992
0.173549520182428,2.22994530011211,0,0.0812536925707606,0,0,-0.423847319535629
-1.25172283976293,0.0699198010121447,0,-1.34525132667969,0,0,-1.19498431849272
-0.500291640166663,1.29620037464256,0,1.30864145893351,0,0,-2.19224749023506
-0.178891282399966,0.555494698198452,1,1.12318833531623,0,0,-1.89454529522505
1.36261490245213,-1.16472593639187,0,0.249095312505458,0,1,4.27334201245906
0.2783960732226,-3.26358317474173,1,0.489658961784774,0,1,4.7860755510766
0.951111593451168,0.172165026299827,0,-0.564402614545577,0,0,-0.867358888919128
-1.72579370118305,0.416956466727912,1,-0.888159686209555,0,0,-0.849424675688616
-1.0096987068545,-0.686123009059024,0,-0.466081546075062,0,0,0.119105683616078
0.263099104177347,0.151890673345453,1,-0.517584234395025,1,1,2.55116035628572
0.476859800869844,-0.501452075627562,1,0.417918188697356,0,0,1.35422336478113
2.25938958864085,0.78856955312317,1,0.233157537335882,1,0,2.35062248664684
-1.27084795750761,0.303062813420252,1,0.216683230463568,0,0,-1.54367735882137
-1.17438433844435,-1.43124035105606,1,-1.99756001900615,0,1,5.04944018009053
0.612834707690383,2.04187334990069,1,-0.069807597628067,0,1,0.614139416146219
-0.189450317458453,1.01381958283413,1,0.114213249035313,0,0,1.0365920442052
0.554780385834579,-0.313964712106786,0,-1.34698050600912,0,0,1.5867569984989
-0.996683994847157,0.399388797764979,0,-0.863531116191135,0,0,-1.79840610482022
-0.704455133487944,0.647276815230573,1,-0.576213242942663,1,0,-0.447541790497954
-0.0227760399750573,0.781881678029785,0,0.320542746359158,0,1,0.421272670707265
0.813684196259372,-0.383303805047915,0,0.660736815125462,0,1,3.1611741365981
0.438516745931485,-0.955026291316688,0,-0.909551113829003,0,1,5.24925423095586
2.09053415978805,-0.20632338482321,1,0.544598788678324,1,1,4.2084955824958
0.854748663944383,0.806428009561012,0,0.483591937503514,1,1,-0.154007304737054
0.180205710009585,-0.578588551047006,0,0.840731421559401,0,0,0.0904970490203926
1.67334191501622,0.00542867259470186,0,1.38141238999226,1,1,3.84561228720103
1.4160626590392,0.237935985705514,1,0.594030035198395,0,0,2.1737102703957
-1.53866852732228,-2.10620239436512,0,0.689970292141168,1,1,-1.48804778683929
0.636709299979273,0.0531609778395023,1,0.0195003731529521,0,1,2.27089833288688
-0.142963713192324,-0.741798524384282,0,-0.471274013071171,1,1,-0.0768976603361075
-0.359171038123582,0.970556693748138,1,0.0501555060053301,0,0,-2.46488858890812
-0.0979322168998995,0.409552208160318,0,0.263374877705901,0,0,-1.74370102191373
0.17451498887377,1.13786506763006,1,-0.878988772298656,0,1,-0.546653521214043
-0.427012252727589,-0.870203332239566,1,0.904242178630165,0,0,-0.802455012114704
0.794552822489671,-0.159551098517179,1,0.65395547914618,1,1,2.03648548903985
1.15946973922566,-0.558093301354584,0,-0.0479964192735421,1,1,3.16575263366063
-1.31107101852269,-0.410427576437591,0,-0.568121843437296,0,1,-2.23561268357564
0.904201608767983,-1.29682358060506,1,0.17639703560958,0,1,5.34115521275801
-0.651363112777347,-1.15270405843277,0,-1.97885350817608,0,0,-0.427687449636349
2.24538987812997,1.15528631457745,0,1.3778074861173,0,1,4.97447048210207
0.138459319366072,-0.225967538967898,1,0.569084296466535,0,0,-1.94965207121971
-0.765747966047685,0.0177104403119785,1,0.506931970135286,0,0,-1.17861700548202
-0.0387680558863612,1.66423952489895,1,0.923325037005538,0,0,-0.149420937581554
0.222807824757684,0.370578342674372,1,1.09934374998185,0,0,-0.476800485094912
-0.654328148773056,1.10973896039168,0,0.0698556772190221,0,0,-0.217649173860289
1.33009456937249,-0.997833433142785,1,-0.0866453803429522,1,0,0.138521824891695
0.906395956920163,-0.964127812860522,1,0.129036151103364,0,1,3.84709957303688
-0.0228342781899501,-0.880365360915616,0,0.341174196620811,1,0,0.306071668379252
-1.35041957213746,-0.522682352033326,0,0.720419532039533,0,0,-1.78922672814823
-0.511967644655714,1.59643581727207,0,-0.795497092479396,1,0,-2.50604334246494
-1.60617144349536,-0.592144038031778,1,-0.743626316819117,0,1,-1.92502969226924
-1.03476092919233,-0.857299524079094,0,-0.114155849364257,1,0,-0.68792660440183
-1.45642182271729,-1.03160740007076,1,-0.0616987329077872,1,1,-1.0757800682369
-0.971373242187379,-0.402464381249783,0,-0.794402807850564,0,1,-0.0244669420249235
-0.386793313989481,2.667416979,0,1.50541935413895,1,1,-2.58262683448155
0.781665745058622,0.112737614620156,1,-0.240247940450573,0,0,1.645978674043
-0.451723502780456,0.571090284990361,0,0.143812636186117,1,0,-2.2675337968019
-1.00792551239031,-1.05852955243768,0,-0.142507211387046,0,1,0.0470413418411623
1.54577172799857,0.16983712001096,1,1.69876289592363,0,0,4.25988754097703
1.45651328190036,0.742349154002596,1,0.593013481667841,1,1,1.48920739116341
-1.1035279943842,-0.88546591491184,0,-0.221933667789816,1,1,-2.46918132324495
-1.45133907640678,-1.06393894471605,0,-0.593546643703201,1,0,-0.840812481885468
-0.332586355945486,0.176206917528405,0,-0.38059943640206,0,0,-0.436044020395397
-0.289720236217251,-0.871446061761239,1,-0.671716349734757,1,1,0.55316704961772
-1.09946529826417,0.620249004611481,0,-1.16389168078474,0,0,-4.1728051303442
0.352025786261461,0.65149837121752,1,0.529796791640956,0,1,3.56666096370452
-0.204928916919426,1.17449678580726,1,-0.299927769747587,0,1,1.10690728429637
-1.44027340713268,1.7865496018747,1,0.333047852826159,0,0,-1.72088866565854
-0.412574815468946,0.430295127020142,1,1.03222010081264,0,0,-0.529925989859497
1.16851378563631,0.228995469028524,1,0.989004795085646,0,0,1.35932169369595
-1.29278692579506,0.120621995737736,1,0.137572145568283,0,0,-4.71197658590271
1.0999465006333,-1.14833228992847,1,0.388721416522178,1,0,0.684550733059116
2.00382006647119,-0.505894459557577,0,-1.03945837811895,1,1,3.49332852937694
0.506978738459242,0.179578482789185,0,-0.498407607155402,0,1,2.80957749863099
-0.716729679328159,1.17200668896641,0,0.428409132149602,0,0,-2.66837845411162
-0.420199980998397,0.967485446796714,1,-0.349852236898124,0,0,-1.67249864078147
0.324844571367258,-0.0142108580725471,1,0.257054497426805,0,0,1.6217147701796
0.18897186266503,0.275420392525151,1,-0.296231309272773,0,0,-0.465967521889823
-2.18759094428011,1.102722930426,0,-0.961942017325981,0,0,-1.27173928148758
