"W1","W2","A"
-1.03480635249356,-0.223408232469227,-1.73088121159177
1.23160122428458,-1.69831051093957,4.86694023946018
-1.28995905284231,0.340420234436898,1.53854194745572
0.0337648819488737,0.440465845228131,-0.79325928935606
0.568259654130118,-0.852761729119273,1.66789115414652
-0.506470315045774,-0.444891645822982,1.76258855675324
0.546867186553604,-2.22080280798238,6.26581972428357
0.880425745605538,-0.230622063113146,2.26911519211661
0.313317977723064,-0.953374239892177,0.260205975705579
-0.0475351555472798,0.957664139216447,0.394496302523665
0.813539029481494,-0.04525032764043,0.998705450611793
0.75920946605849,-0.379052871733065,3.13427676473583
-0.0598527162666485,-0.146122761350292,3.86179299190624
0.263214797702816,0.256946960318755,3.22312306597292
0.771009498556615,0.151429428185648,0.258629254756416
0.157932166261822,0.626961781193914,0.625375569366605
1.53348971411225,2.35628423510049,-0.00493185601146617
-1.54226607108007,0.239142566930306,-2.47267069907526
2.15590263974948,0.515338673683591,-1.13333225097369
0.130547362592844,-0.0568311788042156,-1.74499483431707
0.439347718828013,0.70995830599474,-0.00481947612906189
-1.18277251243144,-2.2862014683562,4.47696506785453
0.238077711527456,0.308716254084618,-1.42151479189897
0.0779702220824445,0.638043712841916,-1.01700844276606
-1.02951166590945,-0.499838925852598,3.40468682026647
-0.688711593928344,0.771230773371561,2.09884181817772
-1.26411825019377,0.028119770332012,-0.0793388054730071
0.441698057593837,-0.432118880488467,2.24737832168418
-0.67105189893437,0.243963738739474,2.40221336721057
1.12305588271204,-1.3504818287427,1.04408211566787
-0.516810252721649,0.250784133730144,0.250586443574511
-1.67575544150431,-0.360967673788322,-1.09649792245225
-0.394162943603193,-0.161037918321708,-1.24733966058825
-2.0044787435002,-0.776542788107226,3.27741174302769
-0.96405222645341,0.21017334136911,0.765904810478891
-1.47115527740435,-0.159695043364677,0.378159056708641
-0.495900165716605,1.60077296431535,-2.25332864106245
0.322517378020601,0.0148383940496665,-0.598155040008365
-1.11847301388882,0.607149433652178,1.72990098085213
-0.69083085364314,0.0255223442215544,3.25316844587425
0.291528470673808,0.311548305084487,0.427572124804887
-1.5026451440921,0.194497286018201,2.16430358658088
-0.0444069058119603,0.843422202935118,-4.85176354098052
-0.608348082847986,-0.201089757424528,-0.184806161410859
1.45454034944469,0.406503118803777,1.92697417162619
1.16592229175425,-0.810229259427465,-1.57898791393464
0.449712924992555,-2.25471208225348,5.74968031176272
-0.756371670225085,-0.70257012956981,4.06885644746924
0.022934265657955,-0.997516481495857,4.1412552657691
-0.128484911353953,0.441000750664954,3.06986083248832
0.782147015033324,-0.798596871977409,0.364125485596298
1.14313294505521,-1.52647781334981,2.09248766541716
-0.82772515186085,-0.749936802373034,4.00415104411642
-1.03359234616463,-0.530998080272424,-1.86786258031753
-1.07501881173075,1.70781957610419,-0.968995966670813
-0.254756255816123,0.479908599663459,-2.48968681511789
-0.822584814500132,-1.41340798859205,4.6429858129861
-0.613002002695009,0.34953338332459,-4.47274235745251
-1.62674242379698,-0.247079527593823,-0.59213058203924
-0.16608754018629,-1.23953575947492,2.9858388342006
-1.26730849740541,-1.13107635208767,1.33074752768061
-1.29936842732319,1.01100945154177,-1.74891985528485
0.842277117321271,0.273472242951224,1.42298748716408
0.0298750989660811,-0.0292312939514066,-1.03023816296584
-1.55420292935338,0.149432100288912,1.3075825104276
1.52055183037261,-0.775329673523244,2.33008771876402
-1.20514788605348,-0.317652680066304,2.00100045935804
-0.581775137469578,0.327330941414425,1.34561348208951
0.363008288791078,1.22820875014228,-1.00362272216707
3.17025872635697,-0.969670825928901,5.17684327397772
-1.0977900089938,-0.756585207401356,1.68640581999284
0.241708126339423,1.5071316011388,-1.60262981070578
0.163072659922168,-0.0892780193954948,-0.708125770300267
-0.253107161869791,-1.93762843089411,6.03756373679577
-0.614570851567855,-0.00737786675987225,3.988770138996
-0.0266365572325903,-0.907200248183563,2.56240592545462
-1.40607071061905,1.5155142112616,-0.0141375086342963
-1.46261147568942,0.0597256413098492,-2.70765898603058
0.133069328886031,0.321837579829065,3.73117956902013
-0.508030302613868,-0.655382981724643,-0.307570642756059
-0.242471412242275,0.526923447400338,1.75360940329558
0.755050059861583,0.820941640098436,-2.16987648041111
1.60321212046881,0.422532990050065,0.910099691089515
-1.48651940353243,-1.18939426033441,1.13085033992649
-0.64173852693763,-0.257567708358128,3.4157475549556
0.358905988668084,0.701043106127388,1.5262827414367
-0.151247354972948,0.432784869318196,-1.87648270663088
-0.0963343729420759,1.48229688633648,0.735273776643335
-0.224603189627343,-0.237341012280326,2.22882395137565
-0.732130164180572,0.361862013099457,4.8224486172411
-0.0845129596992288,-1.81746485584907,4.12560712404224
-0.00220883195355409,0.123639020559478,0.489853551928508
-1.21942204734946,1.02509802209725,-3.7936182826118
-0.773291497220686,-0.331086226883531,4.71984798481424
0.259926735078036,0.44762858410879,-2.38152449879256
1.58324134022164,0.612095052507488,3.75988738230083
-0.608719285693478,0.480404364220442,4.56534156881878
1.21502029473912,0.65401883529755,-0.556718738554601
0.0946491517484891,0.0531126071788295,0.726324856643362
0.192531067560926,1.21981567733983,-0.0161183086349502
0.802491531533333,-0.62691413346503,0.0117608222042143
1.44111710499908,1.31853913741917,5.27206607751895
1.47042648737385,-0.0335809633472933,8.07744421231061
-0.0745189849165555,0.0711538269644836,-0.976397000939848
0.665932420389851,-1.38163713619955,2.14730109977148
-1.47272809530044,-0.0783288050561889,1.73921962988481
1.29348752040292,-1.33659877582406,4.67500598695577
1.86135609205511,-1.89341384357168,2.34945370480298
-1.94425812673787,-0.0194504533421376,4.2436565143103
0.0268614703798282,-0.468457955756619,-0.343516744403932
0.0841584276065596,-1.37839566327257,7.10377504028024
-0.495416840290633,-1.18244040685338,2.60106982910701
-1.15551561720143,-0.216736940149214,-1.0559430512789
1.85572143536963,-0.333395317935897,4.3112606853478
-0.062729626525779,0.394171285239706,1.62552116588354
0.844496840723439,-1.24353418414244,2.58413405367118
0.69970232651783,1.58376539036073,2.60705273824767
1.60771779540607,-0.649805630533682,1.67724907993492
-1.28737138549238,-0.544592229533218,2.68029112160554
1.61471013986046,-0.357505319805493,3.18319436223011
1.77949639862113,-0.839654577729091,3.54058593570605
-0.337018848257542,0.792800261179327,-0.750584782356758
1.40813939908155,1.06579395813122,-0.721828643832762
0.141737635510393,0.0880197528447785,-1.42878153889427
0.032713482293703,-0.823434723763319,0.60574573998941
-1.10300522555705,2.1930601864905,-1.89737339246156
0.335514645553931,-0.00576815912411989,2.69069601296672
0.736066907711877,0.786122018330675,0.805595123487235
-0.288663479428498,-0.264938864747637,4.21564237167038
-0.208943226711196,-1.52717527201214,4.22049336167326
-0.561078289238786,-0.676829537720695,1.9601088048619
-0.199623525956177,0.746085970573667,-1.17461165891037
1.01488893597628,1.15741058018965,-1.52520233177017
0.474224205888022,-0.340828623843229,1.03050329986161
-1.37159264288378,0.57919381053334,3.21458497752985
0.570343801056477,1.41556156118793,-2.60998456295085
-0.594727926757697,-0.309301724177239,4.10015947130581
0.648964569489161,1.80006969709003,-0.922505639696573
0.222809914322973,-1.06724956008547,4.59924295295774
-0.173666537295968,0.27745939054362,-0.755471480013185
0.801313782829116,1.00685293649473,1.85389170074752
-0.354966092867648,-0.436064772073369,4.43447125488823
-0.079889279030712,1.1550661433975,-1.48683025544101
-0.16153427437554,-2.00168347188816,5.30440848027574
0.855572856632669,2.27931881377615,-2.50645420218405
-1.19107463999447,0.390636261812498,0.016533648109422
-0.500165043124283,-0.0124967416638745,-1.91893498440767
0.0623458869366509,-0.247440146423996,2.55250922235236
0.140103133536637,-0.623133064462926,2.60231194358287
-0.506138496069297,1.41422558976287,-3.31066898010408
1.79249635160725,2.42014558618718,-3.0714939252985
-0.0622220782939201,-0.531118866778333,4.08729078541859
-0.103866663073409,-1.57543833711454,2.27727631255957
-0.0610711722240429,-1.08308470515301,-1.2176893712377
1.34987484231811,-0.429656704616751,1.0486256058712
0.0662346933425665,-0.181595901623952,1.93576364597912
0.0500997095403179,1.1719021792578,0.510753489026508
-0.192445223316415,1.71273223685986,-2.78524884742175
1.60899972704309,1.42680428437745,-3.08061276770171
0.752953975487356,-0.503522872579952,2.59646339432682
-1.04182623916072,-0.668450485790834,-2.50008587654138
-0.705748230453206,-1.25878098722864,0.569554018627087
2.03356242513638,-1.60451146530032,2.08339965521546
-0.112026576682743,-0.433629374797925,-0.287487284376742
-0.589117305550196,-0.125230692465439,0.964273882989544
-0.630806379344646,-0.703181560717593,-2.22913567804874
-0.874693108596801,0.141730056503179,-1.18066560138004
0.705352799040238,-0.933732031753701,5.24708672311701
0.28744453123977,0.94548070443448,0.33327776866076
-0.896292228536803,0.812365660882098,-2.72330594575832
2.1461784323355,0.666332103916178,0.577367184469616
0.791517049754522,-0.150500665458937,-2.06736254526258
-0.468638176444747,0.921217164640494,1.92910368374657
1.87636078943976,0.595636609962519,0.736978907457528
-0.482107194161911,-0.603555050437555,2.52236554998692
-0.0108116774644627,0.980664332146603,-2.18599957027891
1.776565157027,0.362184410766143,3.9210522225072
-0.447632431845558,-0.47853985639686,0.405501112591183
-0.0559582270279519,0.792828207393034,1.50736878008067
0.0457416489766615,0.284614308480381,1.97305004990415
0.258151587942719,-1.11129988768073,2.35819317944951
0.218397884595182,-0.0917856692361265,2.58549938678768
1.34539924319848,-0.0464156803206656,3.9405195030834
-0.940544172844465,-2.07069602384478,8.27996928128573
0.242035750128077,-1.23684917049892,0.598923994029018
0.141456727364516,-1.47859443431334,7.10590772877596
1.5320179747635,-1.01277786020037,3.51120140495103
0.824186179532445,0.0371148593593716,0.116491405661759
-1.49826234737555,0.793453528347725,-0.313335480085827
0.829162658908315,-0.563066897739802,7.67624891384128
-2.09101804282409,0.821388878187989,-3.53255802356922
-1.49173046518698,0.380756702527087,-1.54262382561422
1.2302068963279,-0.688550214694132,3.5463190427436
0.422786163923666,1.6638888590366,-0.898012326768383
-0.216696739799193,-2.4856743018532,6.17577285289639
0.145346523378538,1.33589190203392,-1.95811786245659
-1.14075193677144,-0.307433184379204,6.02056492071907
0.619061136994323,0.152706367439963,-0.935173501954402
-0.232006144527334,-0.718678709852764,0.234622408689752
2.04327899389896,-1.19114580810776,5.13526766732799
-1.46227416748354,-0.812402679241394,1.53407412153683
0.406416337198439,0.295365279722319,1.14738854663443
-1.88836992439977,1.82198359643133,-4.92367140021018
2.21076364008614,0.266040879169827,-1.75887812582544
-1.21573889926838,1.223776266706,-3.83501215726774
-0.327069222667541,0.814183476228971,-4.37660170530696
-1.69967558126816,1.57116597632041,-5.09019477496351
-0.327341107976432,-0.141658919175719,3.27048088416969
-1.40282736357302,0.313443833917463,-1.08337571457903
1.01524862043529,3.7627586678381,-7.70971795166127
-0.815435088115899,-0.663680861415228,2.26405304861631
0.184222080230647,1.00397993536906,-3.03682718762191
1.4435830023813,-1.17246140942286,0.308212619835216
0.50112836672432,-0.465866710004822,0.561990590219733
0.828360722163267,0.175224499064997,1.46298779930247
-2.06058274161629,-0.516456558959083,4.0054065500459
-0.756892410706995,0.339269219885992,1.70795473448007
-0.0226414363031484,-1.75168625560292,2.73336681207651
-1.19096172034068,0.432376604860009,-0.603792236666563
-0.264592086983787,1.08311698109714,-3.62675837104651
0.60349492336368,0.0826955547052171,-4.35464213117907
1.17505552382701,-0.708948663283761,0.0710724555392761
0.279660739123243,-0.0127745899774327,-0.548772451574595
-2.14637589953932,0.0443805614160943,3.13948714977913
-0.246614647873849,-0.153396429862705,5.77793002492381
0.734846123634449,-0.770511824597096,3.28869606455381
-0.0787193352004994,1.38438605732331,0.0191447811078151
1.44338642604826,1.52560851784172,-0.967228817182225
-0.66159982733869,-0.154146534818052,-0.878995746734953
0.632629787038806,1.70817880162908,-6.03090916877718
-0.88126218218859,0.794129086493916,-1.56463133353806
-0.128810555939195,-0.625883060905077,4.74375330970962
-0.121951296275066,-0.151097891244415,0.182223842372932
0.636269216693699,-0.12449497092936,-1.35723789156546
-1.21256116230841,-0.266280651585396,1.56377713427968
-0.122033302170013,0.368741379382878,2.05748236032689
-0.799780552389082,-1.43173901897714,-1.37742714855343
-0.662570820294027,-0.702058719574254,-0.970184871970618
-0.296034902461517,0.90285164741009,-2.35621608681702
0.0239017531557603,-0.14823115502021,1.74411443647641
-0.939381393569668,-0.315102742241109,0.349295619377453
-0.535034791734999,-0.15356925335119,-0.68402520767538
-0.602590767391466,0.474558002109305,-0.974223442955081
0.847070775216327,-1.41840218969829,3.58440032619757
0.190650714765456,-0.601059198302902,4.08295615960818
-1.64364955750236,0.262538636980929,-3.13495212998371
-2.02968690512164,-0.177998568054599,2.46125308017808
-0.762656879944353,1.01035404410983,0.83551516839287
0.844746160985837,-0.056439204739823,0.440757203156266
0.339029865536545,-1.14754856914611,2.33397221883396
-1.11417661045667,0.207310215697043,-0.262269889055895
0.747645125319259,-0.430806580073641,3.27900467013676
2.42589658908081,-1.41679021018965,6.87439470186536
0.257395562832725,-0.197440514776567,0.880559216375526
1.81796820025009,0.0889124138282531,0.117312369675136
1.55538582218578,2.48743284213752,-2.52229141020264
0.31655936225134,-0.214297553762739,0.525210601349633
0.500165952438347,-0.524412009223805,0.5312966747239
0.0860673698451451,1.42508058569274,-0.239763831218631
0.375253876073588,1.1551334145929,-2.11653754660611
-0.934434251416519,0.428898782641084,-1.65437059272074
-0.68311994982522,-0.437315049699286,5.68983887690171
-0.388521261395551,0.63524317479154,2.88639939737618
0.426198281742831,1.30963093393787,-0.485665691329263
-0.00398055971737551,2.20259757310449,-2.91259558986339
-0.0272957738647851,-0.320062014858559,-1.31218513008079
-0.262126204024486,0.602109696235638,0.346970439665639
0.579154534996052,-2.70918120378132,3.26876737064839
1.17700297667355,-0.143552619209263,1.16978663169893
1.51137356060621,0.278194628513017,0.24721099281869
-0.227811269765069,-0.370769118966488,3.11928693225514
1.38931152209775,-0.116033475951112,2.22300199059702
-0.684042689320738,-0.0687800842273376,0.6595647190666
-0.226911824066325,0.178613078839334,3.55100270581558
-0.245540423937145,2.09740828374418,-2.55936664649096
0.0634565298492798,-0.693201125828278,2.9645252691142
1.69711402563672,0.959674396341116,-2.42728790170117
-0.0330110721189928,-0.339264041236348,3.14843289218109
-0.68477368704147,0.519021946070106,0.710116062010437
-1.27727699382851,0.0909282280345703,-0.494724256821278
0.166026249983914,0.265331860525473,1.9254546464445
-1.24242807955675,-1.06746292272134,8.52120191484746
1.41050521446931,0.725086701307887,1.46051580714602
0.18424637288572,0.943089240005086,0.0970158830413559
-0.132468138084162,2.06824467426773,-1.68831407796694
-0.30202445111707,-0.919885973345817,6.55110275506685
-0.649654594496374,-1.47684008818066,5.90212012958762
-0.0417782659581188,0.609447740224773,-0.54869318106517
-0.892700442476335,-0.247348035429815,-3.49012473655249
-1.72631772225104,0.328010111796369,-2.55187425076667
-1.72856338839207,0.574295021060538,1.59170961337905
-1.21616069678673,0.2390955893551,3.21581117385637
-0.195412393125154,-2.27268783594135,3.32430250563329
0.0962980684136383,1.49577769902746,-3.02494789482468
1.98482179513454,0.923478861772545,0.0634165514073621
0.770420130046009,0.00980304528403612,-0.00213633498930843
-0.885868379472937,1.01747319863659,-3.67056329960354
-1.3722951945031,-0.637874629901813,3.24246039527233
-1.74811137910268,0.00647614539006328,4.62154284300385
-0.0846987602663229,-0.806223989286498,-1.09935079877557
-0.177745255911465,-0.261511696231213,3.68274030076326
0.369994749739831,-1.55688770979072,3.0204924512227
-2.34924690525791,0.595447616301499,-0.98263917399823
2.25635742248107,-0.829468031232147,2.16589143265267
0.351038552429915,2.73036838055586,-1.5766026385202
1.13836961301546,-0.749524007632755,0.870726561810621
-0.201192287517058,0.993191069828982,1.97958403270905
-0.358684569877788,-0.423058799456497,1.13970874758698
-0.3232182900377,2.07755256605767,-2.9398241240416
0.546868980084562,1.98608397850251,-1.7977645045949
-1.10452761827546,-1.03082954441478,2.99255292549336
-1.62818432363419,-0.509648181585846,2.20908509012395
0.312129287263171,-0.868833686325352,2.62792055150464
-1.84859562745542,-0.0121391231791308,4.26211000354252
-0.68515903597118,0.393253227183143,1.19822189358418
-0.0230753220685424,-0.370759673589043,1.11895397511114
0.672149401142836,0.493191374482692,-0.434776143970971
1.21064218586542,1.62358807757827,-1.4008406935185
-0.166173046857798,-0.0536567052751976,-2.08673710879208
0.0519986090785467,1.39093838479627,4.38232983487919
2.73743654618967,0.195922039827792,-0.923195242493052
-0.252105524910951,-0.724302522306642,0.453791777975155
-2.51633603606773,0.155164804940966,0.758978576989625
-0.329531862739804,1.03996171028018,-1.14512890382436
0.407854491289487,-1.04598172707999,6.22812916733602
-0.364368864429582,0.126186396775855,0.38045052362293
-0.072880908332203,-0.453101466206809,3.04199065634704
0.706885065402511,0.870182247647275,-0.910684473285556
0.647531605673264,0.647064330261433,2.04507855400933
-0.26818919519712,1.68591281891866,1.24540152273099
-0.874755153753079,1.10586499428083,-1.1682391970524
-0.553017536876973,-0.576545301991151,2.07873931028892
-1.14749858159688,0.563733821605788,0.00866843197637154
0.640088537216056,0.530426308220597,1.1725798269296
0.488099970110971,0.875183996955629,3.31635134193269
-1.91887918392774,0.855300654331749,-0.188203829415721
-0.805651148121098,1.49172262977036,-0.429001329476281
0.380849527460605,-0.997829835210954,4.98531026091234
0.753688821338204,0.782911622901527,1.16133248670671
-0.268356309594088,-0.495237907262219,2.50363360052728
-1.53081692618456,0.52529219300826,-0.97263170271504
-0.116989564182265,1.02657983713025,-1.55154669539452
0.257273940218454,-1.21568793665916,2.48218650048177
-0.798901228963685,-1.71957054524989,0.628090099616052
2.34914375953966,-0.163353098004815,1.08435101489716
-0.908673707509875,-2.2084798611073,2.57475050816937
-0.785369732967128,1.15763030655628,-1.22477109194911
0.175717024167324,0.618302457234071,-1.87726103665319
-2.11637186095485,1.59017669451643,-3.70965562616945
-0.0924288175928784,0.974702089238734,-1.02773258172861
-0.589169447336039,-1.26648281358334,2.64353157734601
0.657889588506858,-0.96529270738274,3.76144020640795
-0.0260141225210504,-0.238010139271081,0.63114266941308
0.320953758381168,0.574060762789267,-3.55093844120219
1.30029203445361,-0.862697628031607,0.631210419397594
-0.100832129821825,-0.212015979632449,1.4937951422299
-0.457555726500982,0.00688494577309309,2.02681380728112
-0.200086511511524,0.974674924125493,-3.39734206444944
-1.83121663620854,-1.49149659983421,3.44270173548237
-0.376545361840994,-0.265181822522656,-0.322949994512505
-0.643653878941117,-0.0296429410904877,-1.19550764229557
0.20934614488453,0.159555054470115,0.532879031255527
-0.246823758213482,-1.31358639239877,5.04725770876462
-0.63109368719037,1.65995949424997,-1.85953694181287
-1.02904506981676,-1.15306247332094,-1.24442878052221
1.9572871717875,0.952195491575757,0.408167657893863
-1.42718336431909,0.903269662208996,-1.42467618264405
2.22703461240799,0.66187632815286,-0.297539453095114
0.504676110113578,0.362689400869751,-1.86203217635088
0.34098320109427,-0.531650033834001,1.07377878040327
-0.834006018403281,3.81753722002965,-3.16415828550276
-1.06468747578913,0.0356734341805365,7.79897525707977
1.28140275415707,1.6082725687432,-1.571583192839
1.05748602939209,0.430022462966202,-0.340879140992811
0.849682842382819,-1.32812231670037,3.69630782998671
-1.90323557339738,-1.02439351640208,6.32713819868119
-0.511666151606855,0.0244669079026513,-2.7610165305472
-1.48506155016974,-0.969226262230371,-1.70955856166405
-0.564039882573227,0.209416048007799,3.56513517665501
-0.443996558923594,-1.48333590943486,0.208216256408069
0.667476438842857,-2.65427565063221,6.65756730217178
0.404932342902038,-0.596499596225457,0.938804287231331
-0.743022351324019,2.28837304370597,-3.28642861980761
-1.11974748957703,1.04834888999307,-0.534423909101626
1.66301263402539,0.645254584219147,-1.96910368300592
-0.191218578038138,-0.970816696836512,3.62097927693567
-0.0610069423227399,-0.602811305274684,1.17476587653373
-1.85989836284077,-1.15275254709023,0.145293498429672
-0.862219286069093,1.47420752633933,-1.61360441440147
1.33505684529441,-0.22067668543115,2.91479765965513
-0.761483604599258,0.794499177583771,0.979326119595767
-1.0061109080744,-1.17713206464708,-1.73700143072836
0.702642479023429,0.679732117599819,1.30574888825082
0.846078180713493,1.29816334746934,0.80228749987818
-0.424988809951574,0.0973061348827529,1.95510209613952
1.04517091540094,1.36204920672329,0.767741782244765
-0.35508164697461,0.876378202481434,-0.359981471633869
-0.587912336127519,0.168047555897306,0.268847703292443
-2.05753382519586,0.24132900176447,-1.8770127521231
-0.341261240425865,-1.49723347462757,4.53219888580343
-0.506607063729436,0.827869710111236,-0.759272115383246
-0.45323642861488,-0.5595818710001,2.48881533281325
0.134455447308443,-0.444761257962962,-0.119277938536581
0.705355475108811,0.486694431642783,-1.55082392857216
0.745489049078113,0.683789261469995,4.77635282903387
1.5177676372602,0.460071131922464,-2.68259444616224
-0.156611132173022,0.255493045396165,0.322407899654211
-1.09599891779065,1.10242076126676,-3.32082620892724
0.970101659647875,-1.08348875477049,2.1128735230569
-0.251506899023824,0.460115095493782,0.972345119396215
-0.0710901672474078,-0.779008367407016,0.910788694083235
-0.132058017229341,-1.9479757509591,5.27569653465972
-0.285546985973464,-0.85384843870439,-0.836724803190331
1.08062636331051,-1.67905618344332,5.95508296313018
0.284582127323114,0.964021848170867,0.784220232302169
0.392411422426904,-0.169867191149052,-0.446941740731427
-1.81464705650846,0.103570541568213,-0.155294930519254
-0.190612911431507,-0.936175465050708,1.04165318984475
-0.201233265014401,-0.684703700692801,0.739752539968436
0.39810107613913,0.52469065633761,1.39036132749177
1.13475519440617,0.931830430022048,-5.7013476863181
0.0640281186512981,0.781161480882055,-1.94461789692718
1.13720738654618,0.781359452611933,-5.17608947717246
1.12700835601142,1.07843291336482,1.74348920612369
0.120203121602243,-0.287731261736421,2.83167450218369
-0.848469904387323,-0.172035578858282,1.40106080079597
1.87612138034042,0.434826566962252,0.703226322771882
-0.933239997023624,-1.28823392790458,3.80785615595499
1.35414522367198,-0.87337691106774,1.54404993240524
0.618761830390951,-0.786767375895912,2.21040312251156
-1.98051695954439,-0.752250410864131,0.786439902813635
0.937094149767219,-1.83842966796351,3.69429423874874
0.316833060539829,0.897641897145935,-1.50732856119818
0.536483426695998,0.194571010337263,3.18537987989217
0.102169805264903,0.201816794038217,-0.112812505887025
1.10318281889881,0.255945242821801,1.25417733959125
1.29541174037001,0.61256654543492,-1.78398104766603
-0.164659433390702,1.11949101372586,-5.87604569582372
-0.878876169765821,0.985065102223736,0.310365121217388
-0.169863069048644,-0.972221925361632,-1.27489739308186
0.695347185784623,0.71988399570174,3.20327182221215
-0.10690214205926,0.950773992498149,-2.61046798911205
-1.13804375061617,1.63843219650502,0.120422698632053
0.259080914511137,1.25598693365337,1.40358523948119
1.44431695095998,0.289958179782576,2.31008384263729
0.00156751429954536,0.466747541390766,0.160147695158311
-1.80390017187695,-0.206239209350613,6.68448272992149
1.82855073468841,-1.08323070958628,-0.518093924361162
-0.523401676709665,1.30194503886764,-2.22680550295255
-0.164808526449101,-0.0545990598392171,0.952286484296356
-0.172511636268607,-0.487056071340958,-3.69969199763752
-1.01967736774691,-0.437515917020085,-1.66091102892757
0.0839035263521923,0.766273613398819,2.47519800622317
2.39903884242612,1.39358556674509,2.99144491550679
0.267435343018348,0.0669536165812294,-0.0725189819186604
-0.604196026380856,-1.86361165553021,4.49162736997321
-0.456453519221653,0.145017853437185,4.69174360628558
-1.24638253257492,-1.56981117928795,4.63635962886073
-1.64923325094386,1.89776978759091,-1.32589321723608
-0.0761781035053676,-0.525422569639248,0.66163005224362
-0.295063024964965,-0.867440935525579,0.658387234513013
0.52706224181738,-1.59490971146296,4.65483468881051
1.19400132346935,0.356652231247615,-0.757149704383861
-0.060829803609982,-2.18167017078459,1.21437727634982
-0.0520324190852291,1.45610616864317,-1.91271416903662
0.573037074000449,0.249540806563342,0.614153123061917
1.17495485213013,-0.254843578854011,3.73448656249479
0.163013913435362,-1.07187558951627,3.63011131135775
